Account,Number_of_accessories
617e7de2ca70efb3284e3c285ba9047c99b01c45694d36a801469e16c1ddd9cc,0 
ebae9947307351af7ccbee8bdf4c67ab66a36db10e4aefe12463b693db9e91ce,0 
4c9f2cd5acb6632f14b3b07c1550ad1b2a88cb55025392c4180d6d9da8c4d470,0 
bfa81a29059176e42313b5b2ced0b002b824426ad175999172a0d8a378fc6266,2 
89dbd4423abd6a056864c1952cc5ec6d3c46dc66816e92ed41f3f6d6184fcac6,0 
d3f7d05df31d4f12a45d0e58fd3c516ac56f265ec82d1f188c9c870d21875c49,0 
c9a51102aa1281c418d770eb491f4d992cd784d080f0653fac697385bcf0a3ac,2 
fec885b48fbbd025cb9a578a542d3e975d0538b5823063be8e7b563a395a4afa,0 
fd9aef4ab6c5a34c56714982672279017192da34a99d95f19d1c39721db7d197,0 
61df0f0476a3dcfb45e9ffcd75fe3f920941261f446e2d82544985a1d86fc18e,1 
9143513531990adb4e6844b036e4969dbb5b07a824aac987cd9d4d892a7e2fb4,1 
886ba0b8aaecb34b577432351133bb78fbc8cc49d655f05e1787ab277d90dc60,0 
f763eb184f507746503beb62dfbced3cdaa074ee209795aa6c2cd307a3f29c03,0 
0372df3b8e3d9c161beb6001e73a790e463760f47ff10b309bca879abd9b25b8,0 
2fcc64e210f936d249ba8c3e7f235e26423e218d409951e88e8bd90ca14507dc,0 
2ec3746ca596c6fbfe92ad9658f837a21a45cc9120b9d4c30be2e2ec5217d6b6,1 
d634f5a66c8127a5400968ff69e5465cc57e9e8ee04dfb81736bba0f47b26499,0 
c950ce84f076c4273074dc358fda0c02c61c3948bdcbdff23a4aca152b2eef3d,2 
a9a43f0ad2586512a29f89c55f734f2e816ba57f5c61368a4790643a72782f34,0 
d04e5ad88518457ba027d9a46ff4bdf0785fc0fc2a747fb523cd3c1ac9847576,2 
65c5f34a3a20d4934272ac64fc48f7791224224c7c0b9166f41b943be8697ad9,2 
6663240e186e3b2706909c53e872252ff7f3aabb5f6bc015daeccbfbc6d3d488,0 
cd856f5d0669ef87adfde1d62a2d4135b380c12141cd71eb749dede46f0d42f6,2 
11778c02a405a82c9b293ad69142c925b8abeae32298ade93a5a621ad4f14026,2 
303baa92d50e55ab24c2672f69dcbb645223ceb1ade95f88aeb0e1fd9ebb6483,1 
57d2a2817892e6885a436a96b8091cd4a7f0df70134bf4cee444d1b84807c1e8,0 
353183b5467132d399a15dc8b7d46ff7c8cae8e18745729ecb13752132cb8c88,2 
d7ed67ecf402312d8751b0e4f8e4e2dd973bdd09e9967a404528bdaad862ba1e,0 
182123a22607f22a6fe92e526391286aea5c1d7e1cbf188a08390cf34296ade7,0 
8ae2fbac8482c39a330932a10779964b7c686148f91f3f8139e7565dad49e947,0 
d7b0efc67fc8281e505b65861cea03b90c5c9ed17367503ad95d9398f08b9995,0 
0f73ffa8aa78d3cb3871499a475f78bdada62eb52b5481f5740975a736cd3404,1 
b465098195d4fb4af976ab3e0f5cc632e6ac4339ead8170366adcfa117680697,0 
578d4fd7b5be55e11bd4a1e1f29ce0bebfcac79b127bcf9041f6395cb3db7b09,2 
357324b5a09e5690aa8cf8dad490f2dbc368da86d7f98c02dc42aff2f4a01ecf,0 
3cf898d07168989957cb9b61fa5eb3f540e3c90564c54c6eaa83ecd7fa1afefa,2 
b87b14669bd5bedb909133d81d68de67e6940fdca422bd28bcb5696c3892b822,1 
700a118615fa4b525cef82727f7bfbaaef9dc69d2e58fe6ac11505dba42f7fa1,0 
11495a038e52727622f5f828ffa015b45550c6b9eba5b00e9af2cdb459691a87,0 
183d7875c78925b2c3ad14b25bd80ab88e8cfc7c5c205e29d7ad7dc4ab2cc741,0 
ca187136794309545e5c88b76325a4d68e209f397c3ee73a29fd78fff2cc664c,2 
865ba3d34c0e0c0807755032f24763260f101faf59684b92f60932afad4db62c,1 
70d9fa1702409ad3819d178fef2c1e727d1135334582336a63f9c8b2bab46d3c,2 
0d16cfdaf3eea9880bb648899953d4a5387a7c9f2872d9c9787a72d240d68232,0 
c6c2678423dfa9c463d427bef6e1b55152ed66f1ca8e0fdfeac76a4f1e207569,0 
0a920c3481bbef91375af7a399461089587d14343cd5b8424b0bfab1b2cdafc0,1 
ff9d208a24ed8b28852edb48a357f4a565e0300ace989dadf6f7955e98454f89,0 
c41b201cb92056bcb6871599b55a2d9009d8fef8b912f2bb87b71ceecb21c091,0 
a21a8217fc48b73d3562c44aed4bc16bdfbd033a63d1ae3d407fda7280971c1f,0 
b96c3fbd8f5ab9378d4140bf87ca2ab988777d3affcd50656b4826c216c5cfa4,1 
e3e9fb6b872b4937a310a51b2f00ebbbddcba34aabb5ea89cc4fde9c37c6a9be,1 
5b369e56e6e5004d444545e18fee45e037ac2fc1951b53661c0fffde5b2e0a93,0 
64d8ac723421e9346cb5bd2caae42b728e58523e1fa04ddeba78e08c87d7fb5e,0 
4a66eed26601245b3c3c90578aee7c547399619ffdf99d83599109b592a6e33b,0 
63d324deb9c2f070e1fe374e67e9c3b755e5c4e2fd20dce462be51f2e39ee352,0 
bb325fc53e6319bc82f7c19d95d14c70b05b81177ed39d1078741e8954a76275,2 
b041ab38a3bb73d0fca5654e2b6474a8fa9b4d474814b66f77fc49b552aad963,1 
2e0e5d4a222554182f3a604a47292abc466955e711269f4141ecbb52c22f8324,0 
4457b46a96abc33daffcaac7111a6b1ac9a40912af5822b8642a3d03b3c0bedf,2 
3723c13cafac4d0a0666f9ecb39bb2f4cd6f6a750df3b455fc7d92ed1bd529b2,0 
cf11329f9245408f0d8959eb060b42cc78994ce1619d462325e7b1c8eda18566,1 
52e320344262523141030b4143a8339c595b77e5e5f2a0576e1a286169c04b7e,2 
bb55d835d1cd06bfdefb2c028f9b86df5b74093b827b4507d94610fd524db2d0,0 
0b80a9aef14bef13592ff804ff3ac2a8c361e014dd8bac4d35c0bc9f3aa15203,1 
00aab3a3f45a7d00df0921213cb793217e4384c133ac43641f7c74e74b54b8d6,1 
2accd20ca6f2481c6629e07a96f9d56d6d2891742a277d1dbba303082fda4ec1,2 
3d5c96cfc58360b5671d39dcd3a9ab77d109aaebf5e1bb622d1ae223779b122f,1 
604b3ff3f79376a019998a6976bd39916ccd39337f97bb74a1b02140151a96e4,0 
50ed6e5a27d01ca7ebe1f5aec1c382e0f326fd389ea7eeca403e85d441165760,0 
07deaeb2a584aa38851e7ddecff3fbf75e7172f1e7c6a15ad01c317ee226f32e,2 
867c6346981dfc8a7c50331943ede07bdd6d86045eeacd59ce57168c7001234a,0 
0b654145e3dba06367a8eb6441e262c04d9553472328121ca49ee5647aacfb18,0 
f997b62befddc361ce5a2d660815a3fbadac1b877d9a8214d97ca9cad85582a4,1 
d2b1975aeac998574a701f8e82c0ff1b2b5257f13dce165252c53970c98f8039,1 
f4ac2b80515d90023f83fff9a84694088a5e1fec198c779e5f0cf987d734375a,0 
7dce2c171ab91197bd8e81d6590cc2049f8ada9c19912b5a235fc74855cee8e9,1 
c24d5c01fc31d079682bae29261a658184177efe5cedd0cdb66ecbccaa334c76,1 
1d94d85dfc7214d84abe48fecf5e375417342051e1a71eab49f2b480e6c94a7f,0 
8b06fe3637e0ae8361480113460aef0224c33db0f6d9fc285f4c4989f414fef2,0 
d72137c862c90cfbe2575faabf6e9a74778d86ece7ae91ba5ca35a781b981c6c,1 
5207daa6bab0944e7568e2e89cbe415a97a454af6bef9c87494b7aa79e8887fd,0 
5539451d2ea1dd8d8ebbc68e5576f63f33bec9634f73325b120b5f6846a0edf7,2 
4a6597ed8590928e29293e4b83f715bfc5aff4fdd1f1baaf2e1290c6c16fb7c4,0 
d56b7c58badb47b9c54c682b08a4c789ce331beb53f8b35d124322d44d9185c9,0 
ec8c915c024f733e8e3594c211caec245cccab03544e16034821bd7b629d51a9,0 
56944ee37784c72ea32709b8211f06410ddc6a512ac64f7ca9eec832df0cc59a,0 
cd659c7208fafc9cd4b658da070483449d4e99aabd1c88ba4a689ffad2fcbcc7,0 
5093b046eab381e6fc3489a137d2d36957bb72a73c50c5d53f6252b8b80453bc,1 
9a9b2132d4d39cf7d3379dc1ee143508fac33e5d9cf8f87cb6ad36be7badcc3f,0 
3409f7c1ceb96c179261e63a6cd3a64ea3cf91b62ac662028040e1a1e60a76c0,1 
e378e7b78a62d4f27a8ae1da4d90ff7b2b68b296da4cdd0e84747e98d56b36be,2 
1801b1f718c6de72957db6954feb680a917068203232cd9ab3ba34dac10ff6e4,0 
750bab4469ca6f8241e55606089f539164bd1f717cd77f875e65934e17885c76,0 
f25cb36060297b08b54eb6a7cfdbabb8d568ac4423d957302b9f858ff886f9ac,2 
9b83aaa2a91cf87b1216edc2a01fc5a4dfff82e573b023d5da45f4584a6d8a3d,1 
11806b260a4fb20d968bd555d927e524cfd09d9e573c02e6462bb55218c3a771,2 
7ab9c0c75a27d2c88660a38bf291bfe70c229e0abfc0254c76b0d904caccd7c7,0 
3221d657c70b510c66f64d47262ddce3d48ce86ff72913e5eaaff45260542291,0 
c0892fbd819801b2935ccb943dfc5b25776e8fdf1f01a880752826c402c22ceb,0 
e74b5eba076506c61624b65e7af819e41b071701254bddeaf917cd29389bcb63,2 
017fc7f5574eced6d23c84224fcc72f644b94263d3c5e4665a3f5f5736e4f5c0,1 
8917e8e6bb58b268a762d47306baad0fd92297714ab5ad2addf958d33a237ab3,2 
c4ebe190a213de47a76f48b7a978448aa5fdd6262c93e2b043abca2b38918fed,1 
bab87f009dcc1a90af8efec135b7b5b0e68a207d683ab1ecfd15bf7ce41d012a,1 
8471456f54c7f59436d62cd130b825f31e3d64f059a96db28da03b328514f288,2 
275707ee093c1ffd314a9c56fc7433e290d0a4213df4f083dc4492c55405c7d2,0 
2cf1badcd0027e8c534c578b391caaad73e2f1efabde0c62392e4226943c1b48,2 
aae4e3adeb878f252a51f7a3260c8d70ed9e6a062069015d7db5ab9819a1f6a1,0 
a39f8f79b11d01b4c8852542ed8b37fe6ad8588f4ba0b0d852084f7d769af37a,2 
70526c2c2112402b3c08c0af467127a370ce8dea82254b11f709c2872cd9ea7c,0 
cd27ff75404bd294d2a5a8df8feca4626e2f5a08260a3f18ceab5b0a871369ea,0 
49d111aa7a5c62f55f49a6e5d324c2e0a09dcfb1e94b8b56cfa87efd51a4decd,2 
9cb58423bb049c29d6b9a68fd88f9ffebd19aecd7ab3653a2dd331bcd0e5dc39,1 
f9966a06a60ab27d66650b1a463b76140760e63c1b45425007859d31d68e0b72,2 
77ca6e343252a18526fc6ef4e7a13291bf0f1c04bc4206031770dce0b23b8f27,2 
9bd3d71796296e6e735dc54c47d458a80f71c0eff1019b10ae29495447e2f2b1,1 
dc463929aa850cc26ec57abdd393735c4056e61176d3edce58f784577a9aa9f6,1 
41d1f190f1098204abb9c106e8f497ff7f2d9bd3961c0907062144132420703c,2 
5b7324fbe9dc989591ecc78b632e0d1d1c3711957f8d063be9446e5f1d52d034,2 
67e70ee5f77b5f4fcaef4c1b5d9539a8dae1a18b608314ea501ba1126ed1c49c,7 
8e5960f37f3dd1bb65957e4467be38d91e376510f588fa9bde4d72468d601f3a,0 
dfad8344d7e2060c2ccd9e859ffe7c0898c71dc06e6579f00b88102f14b7cc8e,0 
ccd3c64d6b1341488e71de5a03c83b31e56800c675fb05d6a4d1fcac73d0eef2,3 
94e730fd151e736519176c5337ba95c99c0fd6a9ff61221e49b3bc58ad8192fb,0 
37b5c21d6227e8a9024fbeb6ba4c025a96902391c157aa2dfc4373de5d378707,2 
be83980e9db03db43034e00ce59402435745a3b3e9bc6a3f2050145ed3b86061,0 
ffdd8f0507ad09e0055ce971491db095a7ac3e3adfffa254660f20c3fcf29b11,0 
3cdf566c7641afad3a96ab417f5fc234da62166df1024db882b5da9815fe9da4,1 
5d63681251342abefa2f92bbf2adeb103c9ba6bc82b062f2f3e64220add0d6dc,1 
dd2b75ae7bd0d0c15bbdce07c179de7b2bd1f006142fd8de3f2bce42fc7ae7c4,0 
5f9b53a359fb10a150537e0e180f746ad2084a07f44965586443b66aca3d91a2,0 
3da0fea756a92658a9a6a8b6fb0147ac2f79e910d26f20a6bdf78dbfebd24b31,0 
bb41c7de6f0ad798b35eb79132cc498e9bb9ef7f49975aa9ed3e9c5a75d563d6,2 
d8066a417739b2a7cb4e8803826423b7d1db4f4e3bd195a02b82a1dcd0f57652,0 
158ffd9426b8e791f7c9b0ce269b91630c8b51996b584f6da8ce7132c3bd95b3,0 
e43384a955908be0c6168daa0a1b4a48d21f6f76aa1f46cae601e7a8f3877c51,0 
e279ca809f9d12ee402cc8533fa20d76dc34c9327195147cc71991d725ad2bb7,0 
0a26b64751ff998dc40917e0405e3bebc7659fadaa5c010be1a6ee131e07d972,1 
7ed043c32d0375cc7d1ff0e6b9adc750d2c6552e539e973b8811f31d4a5f0452,1 
63e747d5516746d68073d73d7da8fe11ecd69ebc3c64556e08872783ae321770,2 
819ea1fbeb3454b945cc74ad5a4cf9ab69606d18068e4f54d26730d9cb649a09,2 
ddcaaa79fe5eb12c7fb37dce4e8cd201ccb742c928a43a8a26fd76ad3d61ebed,0 
b7bd657de2103017b04376613d3bdec6004970b3210d24db507b54b87fa14772,2 
06056855fb8dcd17a5bbbf4b25ed2efbc5c566f024f0c74f2ba1efa3ab25c977,1 
ee3b8acda535268d9f1595cc4c80cb517d1d9547d4e7c8d828db29957d3b4b8e,0 
1d02183c926e3b5ad62280282953e79afee5a5f1fce4f858c7c3b4f4454a4d63,0 
8488106ba7d8a1c7a5594b69b43580a0c2afd9b158693e10da4cbf9147bc0440,41 
e61714f43bcdb829343af16fc7e505fbf741319239a3c2b92f1e2213a57ef1e8,2 
399d1080bc429142d4391d73006ba03be600126b68b6681cf3c91b8f694b461e,1 
62e739496fd51cd8a127daaa57500ffdae042a1f310a44b3584ac9139cbf3c48,2 
d28b161195f7732275371b2236d25363d89cef7a3b47fc309397dcfcb69770d7,2 
5bceac4b9f9115133f5c755cd6e1ac8d79583f1d779bb9ff6f94604c6a36c89d,1 
8529b1093121f39ff5dd3446771adb3de45fcb9ce4ac28e8e249d593c4b8c941,0 
9606a6939c767826ea6eb2e720ca022565843e3d57359a40269ccdfe8f974270,1 
3a78d39c195780b55a74956045541ce6d9460b5f3a88dc0970ecbd17a88cf6d4,0 
247cbe8b87504dcb8996bc6068a1febe94fab68514a359636caa1bb4c7628844,2 
37aba83b9157e3817fd4f52bf3151d4db9a40ffbc47a6b80d4ff6411b0198145,1 
7563df0cae1ce504f7a9283c98a77d7dd76e46de3eec50d7cf3e9fc16008208e,0 
ea8076be1f5bcfc0917fe0782f2010379a1eda09ff8d46d91cb008cc09f196ed,2 
613621b2a44a45126d640487107c9517679ce5cdf9c4f3e348c4c26b9bf26010,0 
86a66b2ff1360dab69adfd1c01c459bc1c2e732012247fe777e7d81df1b0714d,0 
a87a2662eb3a52e359582b42947a9d68125e9787bb044456d218f2bfedfd62c5,1 
99e1eb9ba3a1d3e4519efd36e631d7469b85abd763e454eaf01ad6bc45154b4c,1 
24080995f11ae9ef54ce8dd2f16ce2011bde6da0f0976fdf1dd9d1f659e5b29c,0 
a9a6c4c489fee2edd015268d1dd935b2c1d26238173e55702cc22da46063cd4d,0 
0b4eb1a122593cd9c18a171340b8ab8363b4eb6b97168308dc73a329d10a43e3,0 
3fbc7559704f808175dde3e8103dcfe9cd2d0b5cc5200a3b606845275070ab89,1 
09792fd06fd0c2ccc0fb0b8bdc9b2ceb1a4c84b99cc68e4c712ff975a249e425,0 
32ba6ecef1a2efa580b369cc1d56aea4f1f032a6090585cea9eb53647507b608,1 
b3517620e430a1a3c0616738c009e4d4039accd04fd23b838ecb881ed6c9b80e,0 
6608b85a6836841b48e70f32298da32accf4aadcf7bdaefcdb5b81daee8b41c6,1 
97d53573dc7d744c755374422cabab83c1e0d60ead9d9df5e12c27c07e341922,0 
d9619403909bc5c161b6dc7687abc263d78e797478eb67f07d249a1931f07fa2,2 
c73032f4f900ed2f56b079af30d9a978a5fb0af1aa05e992475608f126fb7c10,2 
bc774cda32263ee4a42dc4a298f3285e279bf931922b6a2a3afa41297410b472,0 
70701187473773a53767120a5eace05c1ad3ea6aa02a84ee933265cee0818c5c,0 
a3468e7d094d3169cb6d6f8b05cb7c19ac4a293975e6bf40e3e92aeb62b3a416,1 
e45688584aca99df2c84db91cf0bd36da02ffd5fa9102036e744d545868906fe,0 
57bdaeb840421058b67dd5a42e5b281a5c2f1e9f8d19ae95072a4edcc0009468,0 
fa7a637212ba5c955faa2a0f5e1ac39c07b67d64cac284f06e20ea9d5810261d,0 
13de08b6cdbbb4b0aa5a0b0f3a7cd25fca230d2d1b5caefb800828cd996de333,0 
0f4f58e8bd78e11074d82f40c6d9199d7da3723ff00a039601aa9bbcd6f91b6f,0 
d4553590e1b4b84faf3b1b91749c2c5f16a5459b5fec01065328988e2f11291f,13 
99b0d5d6a96c44ee8b87cd1172bf12a3a40dddc4d0aac42e10cfcd63ea24dc9a,0 
d4bc0385205249fd024fc192a3d49e39d78852a67f649c5238809703d5ed28d5,1 
bdda500d2e06cf06d452ce9476bddc8d85f678687c022bbc47e988cfa4e734ca,1 
9204b3c199c63662ab12cf9471cffa53e26f7b0fa8dc1a5d886ed9b5afcf5c1e,0 
b73dfb3350e027903ff21465d0d2dcfc188ba1364962ab288d8589de60789a26,0 
92f7f60eb9047503f50a6b012c9be52378c7c53dcf077c5169aef53b3ea89e60,2 
0491b8f46ebfb4e2aa7c9cb4604bb8b1ab083c5d5e4fd3bc636d07ca916c50dd,0 
7f642c87a5e517af6968475d7d654d4b21fb073265e9badd1d3810f13db7b8d5,0 
7578af839ec795d976eb2ce98b2b712c50053d5e3d8d325adba62fa0ff892872,0 
3d3f12959e3a0af0a4bc12c23691742ed65006e9cb132979d2a1f8f1523ae08d,0 
312c3e6fbd6249d6d746619f4b7c57be2f8cb63c14d7a25ebe69ad732e91dc43,1 
a1d431dcbbfb55cba2772730088fe3d43a865b6c140956a1484082a7b07b2122,2 
0601ec11e260406246e472e90b45bf27ef67c4e1457cf432b2c2ca84c05de5ea,1 
9533253627114b7a21d352f8f0e183e94e3e5e7ed9d83077a14064432258f999,2 
ada6330e76011650c3b9feb6dda5285aa56fe7b4f954d5c02555fc21f0638de3,0 
d2e894a446f240f17c5564e74e871291a2008eb16d6b6186a925141f64151608,0 
e0e2022fea02ce0e638eead068acec3f8c1e39ef70332e51ab0c0fea60a34229,1 
8c3ae0118db24c9cb2131840d8ea02d63c4cd237cec8ae33978ff1496f1bb024,1 
56a524b3e0000e5e4891f8ec827a92fe451d71f79b8d06b297839ecdea54d36f,0 
3d25e8d2e47f4a32d0ab70133ea77e9b1cb3688d414576a1f48f179aba1adb16,0 
6ea2728b438f3475ce61f13329dda8c56a3631cc394bce44e21191cb7bcf01df,1 
0d88eaaa25de346efa54d8fdb9b2d88c0ab84cf1de6b2dee5b249b04b9a04861,0 
df329144cb038ead77230de885e92b2f0176b015a68149e4fea8fbb510bd3da1,0 
542d7979f754ad94f8eb435913731e5557ed2a95696230b965f559df9d46569d,0 
2f1ff9e2117407ba9654d01ae72f48b2707a957d9a518a7e5275e94a2fd7857b,0 
a307a2a850259fa5f604651c7cd33470b843c5db7283e4c420bb84f0dd389f40,0 
5c09100973a75b93331f9d798133dfdb85edf4327c4187f4a07d19da541e8795,0 
1f35981b5af45c33bf1bf8b5b30a37e2a33aa2008cca258ebecf458eebd81e7b,0 
5b580a2c72a029dbfc598b5ce163c0848399dc6246010ba904ee92dc855be764,2 
c7aeea4c290824dabaca6d4b314a579afe9cfa9a8b7c78781a4c4633e59d1f79,0 
89e76a524eebd50fd6d9aa8d4308ab12b198d7a267e8bf9425e6a42981be1701,1 
932180dffe02eb787b6831d31cd684015a6fefb6c537a9323ba5400f0c17754a,0 
fe0d44efd9f8265077ac0cd48312dbf94370a52c8cff2ab95942f4cc58ec4cee,2 
a678ee7cb1c8ee845898eb693991e05acde6564b59c9c32083647fca7cfd55ec,0 
e7c12112448b51f82ce46fc4f66b4ad293258da33f5561438d14f42bac6e8795,4 
83b84a1d01eb008f43bf175cb34a7ba89e1743ed758cc33ef554a35a888cb980,1 
ab264e8f58827e48141a0380910d25102d8c72a807f4b34aa2ba40c151947fba,0 
01d98340476c07ad01c5280b7dcfc7957382d126172f8624d3eec540abbb59ab,1 
d7bf3cea84d2348dfcfa44ba62e2e9fb8f10a3aa2eb84d6bed5e6771b769fe1f,0 
0b927d67d8316ace58aed9e8d7567d4acd4b810cb54aa02ec3a309f9b0417b24,0 
07f81e2b6bb202caaacd6205bf0a5283ce4d561ac4b348ceb618b153f583c3c1,0 
0a18c5f27a6e1b04b3817c09ac3edc3e35ec9078cbd417f448ad4a11ee80f725,1 
a01971b43adf8755974baf029d2d7be1a45953672e7d6c241a1d4e2ca834e425,0 
883d9d4a026613fd404b8099568fee9eac4735e8eb1bcacc7d1aaabf75124b1a,0 
8d9c421462264f8351439f67c2e08940da3c61cd1ecefa51c00d2fb15d3847b0,0 
7d7ccc1fb9538f847567c07482f79c2a777ac4e229a6f3ca608889ee6f553bf3,0 
7c9434f820a48568ff83081cbf412d86aa5819d0e2ff02b132806c081e4dcdd8,2 
ee1d084dae6630157442d933c0d013b3977e58fac81e2121db713f32845c678d,0 
61b4e840f23ca55424f4a1bb4ed50ece4d7db13b85b5484b460238ece2f20117,0 
4cd0b0771e5b0b49f35b08ad61dda969312328c68916fbbfe071dae8c3c3dd12,0 
da271f155742b2c4a992a173f40b6bb235b4b13c9d669fc9b935056f5649482d,1 
43efac4b3299b65ecdc319a8b113154b7ff8df68434d8927cca9ad4d6cff39a7,2 
ec4e7928dbf1c8bca11932dbce809f928132f726301d4fbffd074a0b0d085426,0 
71b7a07872710974adb239a2e7091d9f82dfebff8c58a4c310895430385c519c,0 
020d8525366b13df14995c5410c06cea5546718bb18a348f20e07c7d785e4e68,2 
e28325b0fd6c9251ee284e2675057f1370d8e439e2eaf305fc9e4890ae9bb433,0 
e1746af8ddf60597f1086667707f238f69436110dee5ecf8bf79070267561900,0 
eaf19248d3934d61e094ddb83dbd9f42908754177903167741ec89bc4265291c,4 
72ea53ed08159495460b06ba478b6ca18f0d609f71549a9f2d5f39a763272333,0 
542a4bbfb8c5ee8e267648bb9877ae3d59dddb76780685c8d0cc71178e0423f0,1 
05633f9295d02e291a00dc63754766aaad52c8ce68ed8309ec7b566921198893,0 
08c4408130cb5babbca5dd33ed607a4907f99426a38a5f52aa70609e85b70a69,1 
81078caa599a39e0f070b328e52a20de9691aea9fa36c55ac3a0a8310e468b9d,2 
02015b56499943a3b8970c8ebb6dcace68a82a7a5a512a12a6e1918ad4300f3c,1 
ecfb9b13129277fbbd30c05a177a4f91aac44e3841ca62eb2ae94b0fe17efb4f,1 
611662ad940fdfa668a9435dfe17230bdc3dbf20f8d0f087cf234b0f5aeea22a,1 
9871b14e61409f635ce8cfb7d6f51894df02a166ea944184060a670e698a8b97,1 
2602b520937337eef1ffa993ce9771bd230ccc75ad58a6ea598598d81d9cdea7,2 
0c2d67d7f54613890e57d3d6e42d994f2dd04982e67129d1217cc1cd1b05356b,0 
c7880128ea4f23e7cd51b4dac3539a75a3211f6d5de39f98692979a28c87c113,0 
fc037f235f6e0dcb7aa6782b32682ca7385a91264bb51f805502e4fad12aad84,2 
d8e23e53633de3ccb613d6dd0eec0de1a506789fd4051d949e7d056c49587471,0 
12b4e9391d7e6f28e85afc8bdcd6a8b9964a22c3b33aa7d79abe9edf34dacb7c,0 
aaba30262ace6e9fc28665c3e99b7af00e6d37bec9dab326709bfcced9397f4d,0 
f40d80f1f24fff6f89275d02eae1624bc832a8338c737fe66d5ae192d84c68b0,1 
08cb8fb9f372ba60ff4c008dd4ba39978c7254427e62319b876f55de63ceb8d6,0 
e016cabea17eb7c5ceeaeb32ca6b483132ff612f7fc21788aaf21701379c8572,0 
5685a67c7527954a6dd7f4a9367aeb120faa1e8b49f2f55500e3294350eedbf5,1 
760f48f3ffab4004650e3e2265d38c0d742e6697b7314b624c2f7fe3dc5f5f8c,0 
060f10e00c77ccc695794a81680ca343e4135b00ce229cffe771837bd6e99458,0 
b8221da0a03dc203296d8641ecc0fda208e111eea8f672a68a1dbd2dc821a20a,1 
4371e04624e69072a25363c27a9ef3281fe9741e93dfbab1bdd546d9d2c0948b,2 
2069b8b1ed1af4ed09a49a8bdf491002631f0dbf3f086dd512a39b5fa000eaaa,1 
3c91b9f10a57193e497be8304e03a15999bd55ca10e72f4c24bb9657ad0d9f37,0 
01266b4482de151b0583977b549d46915ce8e628a98a382449f126d5656ebd66,1 
74e74e24142700e131d78b372d598f103f2a08c5cce34b18610c6144c381fcf6,0 
7bd1e2a5985600e4cac7a542192550c2c92b082a2ede2cc0ed9eb48f51451d8c,0 
ac72a65b5d7a94fbe63b9ec82d2603c54bc1c095e19280cfe3e9b1e9e94663cd,0 
904826bd329d037d3fcf38e7eb54295cca9f5c68b174c3c750ea5205254ff6bf,0 
ef7bedeb6a6eb9402f7dc263909e8f50323af5d21da056da48c2cdb7ffc6876a,0 
721398b998581d1c8521374a65161d945f791b5fdefee281f1283e8ae741b5f5,1 
97ddb45960d7ea0e252511b6655ed189e45f983410905aabdee2691bb9f9ea6a,0 
b5776feccc5927b98fa5e4880ac91716d5931db45d0d9b69658413716d0e92ac,0 
7911206554cb5cd03f8d4e6d4359170562be16bfc2b484b54dae9dc07ee49a7a,2 
7660f438475b9a1d0dc969151c2fa27258e04fbedd8256d4fb8bd3a594cbda38,2 
3ddc9f07156bd784dc3fd0498ff3455eeb2cb82999881fb31db6db06348e0c84,1 
a63692635af741ae8ddda013ac8ad1fc3835a45ddf2b2a60fa6350492f573886,0 
72cffa824e8beda2be46fdf449177480dc942d666541afa88f2f1a1e9ab45cdc,0 
54b576d26bb74a752da7a2d9d504854dcf96c4681311337b37ccb756ff375115,0 
32d00ddeb59f42481a382df21b035ac00002cbf6a24bb04138c8a2670b73adbc,0 
32dd886547548a2e2c33fc4e2b0103c0f0b45eeab2a44a7545dcc093c09ec0ed,1 
0e8f4c373d3fba7f757eae50e01be4f2796d0db3c91d8cc82cfa243752132435,0 
c4a0400eea305100cd10afd586ceb478d79241f76abb6b97bc4da5c543bfb98c,1 
6aa569a81e51f0603bef62b27f719c62faee642288798b356f0ac1310185f6bb,0 
60390cdb906827a0853b830efa5eb92e17eb99e25d4111051fb3ec39400dd702,1 
ae1ddb6e8171346a580993152b67da153cc28e031f037c38a4f22bc127b7212b,0 
9779f5f399895e93db56f42c85cf3583aaca072d49b1b3705445929578d663b2,2 
6c7d5cd91f9a0bcfc469a702580f9fd891fe1188696fa06672245ffc9426dc04,0 
a7d40a033c204dd451de41847a9edad75d20824ab3907617d52d5911f240f2ee,0 
514a92a3e66b6c16cd0eaf06c7efec7d50f3a561efa7a8b8980ed716527303ae,1 
765ccc56bbc7c0181520c92406710f46be7dc46a721c1f17980d353d10a6cf27,0 
035116933a41c082132c6194f653cc77eccd04ea1abd47a8c0b6330b8933fa33,1 
ad39984942de9170c65bf9a5543090dec09b612158673e5722684d3ca42e94b4,0 
ad84d8b8cbbc6d8ad782a0688aef0974dab2f9739dba7888c2c8f9a6ee448030,0 
71e4d502bd47f2a30fd07f75bbf174dc04fd9ad0220f644868f088cba1772e65,0 
67cf8eff5c21a1b62d20b05b6d636afbb8c6a6ce1e9f3311baebc6c1c78eb398,2 
be0e7f9b6532a62eea54a2a330f645784c70db3a15aadeafffd609383c31faae,0 
f859a28b9a145aa220a663a3651781b11e6cb0eb91dea4102898a691797d6e02,2 
ad3143e8b51150f1ade6f2ba0382375bcd7ddfca4d1d386cc4df230077353ee5,0 
4ba8a39bcf5a505fea3a228462dbc8e6c0d05f22e43194d4965e9d0251931ae4,1 
8038e9d9093e75dd487c63cd6384032cc1f60b0030cb6484b0ca2737b7307ce9,0 
